,IMEI_Number,Phone_Number,Called_Numbers,Type,Call_Start_Time,Call_End_Time,Location
546,250777406762377,+91-9457614681,+91-755-564-0578,OUTGOING,2020-03-21 02:49:59,2020-03-21 03:43:17,"(28.892516, 78.725159)"
547,250777406762377,+91-9457614681,+91-985-556-8744,INCOMING,2020-02-23 00:51:58,2020-02-23 01:14:56,"(28.792365, 78.756622)"
548,250777406762377,+91-9457614681,+91-925-558-1539,OUTGOING,2020-01-30 01:16:38,2020-01-30 01:19:57,"(28.847369, 78.758552)"
549,604775855254246,+91-9457614681,+91-755-505-9181,INCOMING,2020-01-21 21:00:56,2020-01-21 21:36:50,"(28.881342, 78.581894)"
550,456431013543810,+91-9457614681,+91-855-503-9775,INCOMING,2020-01-28 17:29:16,2020-01-28 18:04:12,"(28.829659, 78.715692)"
551,250777406762377,+91-9457614681,+91-855-557-4302,OUTGOING,2020-03-09 21:29:13,2020-03-09 22:01:51,"(28.792365, 78.756622)"
552,250777406762377,+91-9457614681,+91-975-552-0715,OUTGOING,2020-02-02 12:28:39,2020-02-02 13:21:18,"(28.829659, 78.715692)"
553,604775855254246,+91-9457614681,+91-985-550-6742,OUTGOING,2020-02-20 17:20:47,2020-02-20 17:26:10,"(28.892516, 78.725159)"
554,604775855254246,+91-9457614681,+91-855-579-5317,OUTGOING,2020-03-19 18:39:31,2020-03-19 19:20:36,"(28.792365, 78.756622)"
555,456431013543810,+91-9457614681,+91-925-557-3998,INCOMING,2020-02-21 08:11:25,2020-02-21 08:58:28,"(28.696474, 78.660419)"
556,250777406762377,+91-9457614681,+91-755-505-9181,OUTGOING,2020-01-27 21:33:01,2020-01-27 21:39:13,"(28.881342, 78.581894)"
557,250777406762377,+91-9457614681,+91-855-538-2053,INCOMING,2020-01-20 21:43:08,2020-01-20 21:54:28,"(28.829659, 78.715692)"
558,604775855254246,+91-9457614681,+91-935-557-2700,INCOMING,2020-03-05 01:55:51,2020-03-05 02:05:56,"(28.792365, 78.756622)"
559,456431013543810,+91-9457614681,+91-855-509-2252,INCOMING,2020-03-07 09:02:39,2020-03-07 10:01:00,"(28.892516, 78.725159)"
560,250777406762377,+91-9457614681,+91-855-592-9539,OUTGOING,2020-03-04 16:56:00,2020-03-04 17:22:00,"(28.847369, 78.758552)"
561,456431013543810,+91-9457614681,+91-925-557-3998,OUTGOING,2020-02-03 17:20:42,2020-02-03 17:25:39,"(28.696474, 78.660419)"
562,250777406762377,+91-9457614681,+91-755-518-1731,INCOMING,2020-01-25 06:58:52,2020-01-25 07:24:39,"(28.847369, 78.758552)"
563,250777406762377,+91-9457614681,+91-855-509-2252,INCOMING,2020-01-17 11:15:53,2020-01-17 12:01:29,"(28.829659, 78.715692)"
564,604775855254246,+91-9457614681,+91-755-596-8126,INCOMING,2020-02-17 06:48:31,2020-02-17 07:35:20,"(28.881342, 78.581894)"
565,604775855254246,+91-9457614681,+91-755-567-7936,OUTGOING,2020-02-21 20:20:13,2020-02-21 20:52:56,"(28.792365, 78.756622)"
566,456431013543810,+91-9457614681,+91-755-597-3583,INCOMING,2020-02-08 02:05:10,2020-02-08 02:29:38,"(28.847369, 78.758552)"
567,456431013543810,+91-9457614681,+91-755-598-9232,INCOMING,2020-02-22 06:54:53,2020-02-22 07:02:35,"(28.847369, 78.758552)"
568,604775855254246,+91-9457614681,+91-755-598-9232,INCOMING,2020-02-03 12:47:31,2020-02-03 12:52:54,"(28.696474, 78.660419)"
569,456431013543810,+91-9457614681,+91-755-564-5265,OUTGOING,2020-02-22 10:59:26,2020-02-22 11:03:57,"(28.892516, 78.725159)"
570,456431013543810,+91-9457614681,+91-755-592-7698,INCOMING,2020-02-24 20:11:20,2020-02-24 20:47:44,"(28.829659, 78.715692)"
571,250777406762377,+91-9457614681,+91-855-556-8994,INCOMING,2020-03-16 11:25:23,2020-03-16 11:48:37,"(28.881342, 78.581894)"
572,250777406762377,+91-9457614681,+91-925-550-8251,OUTGOING,2020-02-13 12:26:25,2020-02-13 13:22:02,"(28.829659, 78.715692)"
573,250777406762377,+91-9457614681,+91-755-529-9384,INCOMING,2020-03-11 10:35:30,2020-03-11 11:23:04,"(28.847369, 78.758552)"
574,456431013543810,+91-9457614681,+91-855-580-4106,OUTGOING,2020-03-20 16:40:17,2020-03-20 16:46:52,"(28.792365, 78.756622)"
575,456431013543810,+91-9457614681,+91-755-501-4234,OUTGOING,2020-02-25 04:34:22,2020-02-25 04:39:07,"(28.847369, 78.758552)"
576,250777406762377,+91-9457614681,+91-965-550-9287,INCOMING,2020-03-16 06:46:13,2020-03-16 06:51:45,"(28.881342, 78.581894)"
577,604775855254246,+91-9457614681,+91-755-564-5265,OUTGOING,2020-01-25 20:00:56,2020-01-25 20:51:52,"(28.792365, 78.756622)"
578,604775855254246,+91-9457614681,+91-855-526-2805,INCOMING,2020-02-13 02:31:32,2020-02-13 02:54:16,"(28.892516, 78.725159)"
579,250777406762377,+91-9457614681,+91-955-559-1994,OUTGOING,2020-02-16 15:24:02,2020-02-16 16:14:10,"(28.881342, 78.581894)"
580,250777406762377,+91-9457614681,+91-995-559-8991,INCOMING,2020-01-19 12:12:41,2020-01-19 12:43:43,"(28.847369, 78.758552)"
581,604775855254246,+91-9457614681,+91-755-562-7393,INCOMING,2020-01-14 01:04:16,2020-01-14 01:15:39,"(28.829659, 78.715692)"
582,250777406762377,+91-9457614681,+91-985-551-1051,INCOMING,2020-02-14 21:17:27,2020-02-14 21:25:44,"(28.847369, 78.758552)"
583,604775855254246,+91-9457614681,+91-925-558-9205,INCOMING,2020-03-14 02:09:21,2020-03-14 02:17:23,"(28.847369, 78.758552)"
584,604775855254246,+91-9457614681,+91-855-526-2805,INCOMING,2020-01-30 12:54:45,2020-01-30 13:13:47,"(28.829659, 78.715692)"
585,250777406762377,+91-9457614681,+91-855-583-2582,OUTGOING,2020-02-23 13:33:21,2020-02-23 14:22:55,"(28.696474, 78.660419)"
586,604775855254246,+91-9457614681,+91-755-584-1519,INCOMING,2020-02-03 11:32:11,2020-02-03 11:50:24,"(28.892516, 78.725159)"
587,250777406762377,+91-9457614681,+91-935-550-6401,OUTGOING,2020-01-04 02:27:51,2020-01-04 03:27:44,"(28.792365, 78.756622)"
588,456431013543810,+91-9457614681,+91-755-512-9023,OUTGOING,2020-03-13 20:12:35,2020-03-13 20:27:48,"(28.892516, 78.725159)"
589,456431013543810,+91-9457614681,+91-985-556-8744,INCOMING,2020-01-18 06:59:07,2020-01-18 07:19:49,"(28.847369, 78.758552)"
590,604775855254246,+91-9457614681,+91-755-564-5265,OUTGOING,2020-01-07 14:26:54,2020-01-07 14:41:00,"(28.696474, 78.660419)"
591,604775855254246,+91-9457614681,+91-905-557-7383,INCOMING,2020-01-18 09:08:23,2020-01-18 09:48:55,"(28.792365, 78.756622)"
592,250777406762377,+91-9457614681,+91-755-576-3516,OUTGOING,2020-03-12 02:09:56,2020-03-12 03:07:38,"(28.881342, 78.581894)"
593,250777406762377,+91-9457614681,+91-755-584-1519,OUTGOING,2020-03-02 20:48:02,2020-03-02 20:56:30,"(28.847369, 78.758552)"
594,604775855254246,+91-9457614681,+91-855-551-1010,INCOMING,2020-03-19 12:11:34,2020-03-19 12:21:38,"(28.892516, 78.725159)"
595,456431013543810,+91-9457614681,+91-755-564-5265,INCOMING,2020-01-13 18:13:38,2020-01-13 18:48:37,"(28.847369, 78.758552)"
596,456431013543810,+91-9457614681,+91-855-518-6589,INCOMING,2020-01-04 19:48:10,2020-01-04 20:11:34,"(28.881342, 78.581894)"
597,456431013543810,+91-9457614681,+91-855-553-7927,INCOMING,2020-01-18 11:26:13,2020-01-18 11:29:42,"(28.892516, 78.725159)"
598,456431013543810,+91-9457614681,+91-755-580-3310,INCOMING,2020-03-15 18:58:08,2020-03-15 19:49:50,"(28.792365, 78.756622)"
599,456431013543810,+91-9457614681,+91-755-580-3310,INCOMING,2020-02-24 02:53:00,2020-02-24 03:19:26,"(28.792365, 78.756622)"
600,604775855254246,+91-9457614681,+91-985-556-8744,OUTGOING,2020-03-05 13:59:16,2020-03-05 14:30:22,"(28.696474, 78.660419)"
601,250777406762377,+91-9457614681,+91-855-518-6589,OUTGOING,2020-02-19 16:58:48,2020-02-19 17:06:23,"(28.892516, 78.725159)"
602,250777406762377,+91-9457614681,+91-755-501-4234,OUTGOING,2020-02-09 14:04:35,2020-02-09 14:20:34,"(28.696474, 78.660419)"
603,250777406762377,+91-9457614681,+91-855-591-4164,OUTGOING,2020-01-16 05:17:16,2020-01-16 05:53:08,"(28.881342, 78.581894)"
604,456431013543810,+91-9457614681,+91-925-556-9078,INCOMING,2020-03-17 17:45:47,2020-03-17 18:42:37,"(28.792365, 78.756622)"
605,604775855254246,+91-9457614681,+91-755-510-3656,INCOMING,2020-01-21 21:16:08,2020-01-21 21:21:25,"(28.892516, 78.725159)"
606,604775855254246,+91-9457614681,+91-935-550-6401,OUTGOING,2020-03-19 20:21:41,2020-03-19 21:15:05,"(28.881342, 78.581894)"
607,250777406762377,+91-9457614681,+91-925-558-9205,OUTGOING,2020-03-03 13:11:24,2020-03-03 13:35:41,"(28.792365, 78.756622)"
608,250777406762377,+91-9457614681,+91-855-569-0253,INCOMING,2020-03-02 17:42:17,2020-03-02 18:41:22,"(28.847369, 78.758552)"
609,456431013543810,+91-9457614681,+91-855-531-3873,OUTGOING,2020-01-12 07:49:57,2020-01-12 08:37:02,"(28.792365, 78.756622)"
610,604775855254246,+91-9457614681,+91-855-592-9539,INCOMING,2020-01-23 18:25:31,2020-01-23 18:42:54,"(28.892516, 78.725159)"
611,250777406762377,+91-9457614681,+91-755-535-4555,INCOMING,2020-01-07 07:26:42,2020-01-07 07:57:11,"(28.696474, 78.660419)"
612,250777406762377,+91-9457614681,+91-855-571-6375,OUTGOING,2020-01-12 08:14:12,2020-01-12 09:07:07,"(28.792365, 78.756622)"
613,604775855254246,+91-9457614681,+91-935-555-1034,INCOMING,2020-02-11 16:15:29,2020-02-11 16:43:49,"(28.696474, 78.660419)"
614,456431013543810,+91-9457614681,+91-755-598-9232,OUTGOING,2020-01-13 05:31:52,2020-01-13 06:10:48,"(28.829659, 78.715692)"
615,604775855254246,+91-9457614681,+91-855-538-1344,INCOMING,2020-01-20 16:58:44,2020-01-20 17:06:29,"(28.829659, 78.715692)"
616,604775855254246,+91-9457614681,+91-855-502-2503,INCOMING,2020-01-23 01:13:37,2020-01-23 01:45:00,"(28.881342, 78.581894)"
617,250777406762377,+91-9457614681,+91-755-567-7936,INCOMING,2020-01-05 01:08:47,2020-01-05 01:32:53,"(28.792365, 78.756622)"
618,456431013543810,+91-9457614681,+91-945-555-5148,OUTGOING,2020-03-16 06:26:19,2020-03-16 07:15:45,"(28.792365, 78.756622)"
619,250777406762377,+91-9457614681,+91-905-557-7383,OUTGOING,2020-02-21 04:49:24,2020-02-21 05:42:41,"(28.892516, 78.725159)"
620,604775855254246,+91-9457614681,+91-985-556-8744,OUTGOING,2020-03-03 12:24:43,2020-03-03 13:24:21,"(28.792365, 78.756622)"
621,456431013543810,+91-9457614681,+91-755-501-4234,OUTGOING,2020-02-16 08:38:21,2020-02-16 09:01:55,"(28.881342, 78.581894)"
622,456431013543810,+91-9457614681,+91-755-505-9181,INCOMING,2020-03-01 15:48:10,2020-03-01 16:46:40,"(28.892516, 78.725159)"
623,604775855254246,+91-9457614681,+91-945-556-9882,OUTGOING,2020-02-14 15:37:06,2020-02-14 15:47:26,"(28.829659, 78.715692)"
624,456431013543810,+91-9457614681,+91-755-510-3656,OUTGOING,2020-03-06 06:03:41,2020-03-06 06:57:05,"(28.847369, 78.758552)"
625,604775855254246,+91-9457614681,+91-855-538-2053,OUTGOING,2020-03-12 09:34:36,2020-03-12 10:01:37,"(28.847369, 78.758552)"
626,604775855254246,+91-9457614681,+91-855-557-4302,OUTGOING,2020-02-16 15:20:55,2020-02-16 16:20:10,"(28.847369, 78.758552)"
627,604775855254246,+91-9457614681,+91-755-541-9099,INCOMING,2020-01-23 08:10:29,2020-01-23 09:06:59,"(28.829659, 78.715692)"
628,604775855254246,+91-9457614681,+91-755-576-3516,OUTGOING,2020-01-27 01:37:03,2020-01-27 02:09:11,"(28.892516, 78.725159)"
629,250777406762377,+91-9457614681,+91-985-556-8744,INCOMING,2020-03-21 20:41:04,2020-03-21 21:21:29,"(28.829659, 78.715692)"
630,604775855254246,+91-9457614681,+91-985-551-1051,INCOMING,2020-01-17 21:07:06,2020-01-17 21:20:23,"(28.792365, 78.756622)"
631,456431013543810,+91-9457614681,+91-945-556-9882,OUTGOING,2020-03-20 20:04:18,2020-03-20 20:23:23,"(28.847369, 78.758552)"
632,456431013543810,+91-9457614681,+91-855-553-2320,OUTGOING,2020-03-07 20:49:00,2020-03-07 21:43:02,"(28.847369, 78.758552)"
633,250777406762377,+91-9457614681,+91-905-559-4634,INCOMING,2020-02-14 15:18:17,2020-02-14 15:51:16,"(28.881342, 78.581894)"
634,604775855254246,+91-9457614681,+91-855-538-2053,INCOMING,2020-02-01 04:22:48,2020-02-01 05:01:01,"(28.881342, 78.581894)"
635,456431013543810,+91-9457614681,+91-855-591-4164,INCOMING,2020-01-09 06:35:32,2020-01-09 06:51:06,"(28.892516, 78.725159)"
636,604775855254246,+91-9457614681,+91-755-555-8348,OUTGOING,2020-03-23 07:58:15,2020-03-23 08:24:40,"(28.792365, 78.756622)"
637,604775855254246,+91-9457614681,+91-755-584-1519,OUTGOING,2020-02-11 21:35:49,2020-02-11 22:14:22,"(28.892516, 78.725159)"
638,604775855254246,+91-9457614681,+91-755-567-7936,OUTGOING,2020-02-11 20:54:31,2020-02-11 21:43:38,"(28.881342, 78.581894)"
639,456431013543810,+91-9457614681,+91-855-526-9482,OUTGOING,2020-01-23 06:53:29,2020-01-23 07:11:54,"(28.696474, 78.660419)"
640,604775855254246,+91-9457614681,+91-755-505-9181,INCOMING,2020-03-14 07:09:03,2020-03-14 07:32:53,"(28.847369, 78.758552)"
641,456431013543810,+91-9457614681,+91-855-571-6375,OUTGOING,2020-02-27 17:45:53,2020-02-27 18:34:52,"(28.847369, 78.758552)"
642,456431013543810,+91-9457614681,+91-935-557-2700,OUTGOING,2020-03-15 01:27:05,2020-03-15 01:41:24,"(28.892516, 78.725159)"
643,456431013543810,+91-9457614681,+91-855-526-2805,INCOMING,2020-01-07 07:05:22,2020-01-07 08:04:51,"(28.892516, 78.725159)"
644,456431013543810,+91-9457614681,+91-855-524-2371,INCOMING,2020-01-14 18:10:00,2020-01-14 19:09:55,"(28.847369, 78.758552)"
645,456431013543810,+91-9457614681,+91-935-551-4172,INCOMING,2020-02-13 04:00:57,2020-02-13 04:56:17,"(28.881342, 78.581894)"
646,250777406762377,+91-9457614681,+91-855-592-9539,INCOMING,2020-02-09 10:53:19,2020-02-09 11:39:20,"(28.847369, 78.758552)"
647,250777406762377,+91-9457614681,+91-755-517-4792,OUTGOING,2020-03-24 15:25:40,2020-03-24 16:10:03,"(28.792365, 78.756622)"
648,604775855254246,+91-9457614681,+91-855-580-4106,INCOMING,2020-03-02 19:59:09,2020-03-02 20:54:31,"(28.892516, 78.725159)"
649,456431013543810,+91-9457614681,+91-945-553-4219,OUTGOING,2020-01-18 17:55:55,2020-01-18 18:40:01,"(28.847369, 78.758552)"
650,456431013543810,+91-9457614681,+91-855-503-9775,OUTGOING,2020-02-14 17:51:53,2020-02-14 18:09:16,"(28.696474, 78.660419)"
651,250777406762377,+91-9457614681,+91-955-553-7152,INCOMING,2020-03-19 11:56:38,2020-03-19 12:20:32,"(28.847369, 78.758552)"
652,456431013543810,+91-9457614681,+91-855-500-0203,OUTGOING,2020-01-05 05:01:51,2020-01-05 05:20:56,"(28.696474, 78.660419)"
653,604775855254246,+91-9457614681,+91-755-562-7393,OUTGOING,2020-02-29 07:31:42,2020-02-29 07:39:34,"(28.829659, 78.715692)"
654,250777406762377,+91-9457614681,+91-915-557-2013,INCOMING,2020-01-31 02:44:16,2020-01-31 03:31:45,"(28.792365, 78.756622)"
655,456431013543810,+91-9457614681,+91-855-538-8796,OUTGOING,2020-02-19 14:58:48,2020-02-19 15:46:03,"(28.892516, 78.725159)"
656,456431013543810,+91-9457614681,+91-935-555-1034,INCOMING,2020-02-26 03:44:01,2020-02-26 03:51:22,"(28.881342, 78.581894)"
657,604775855254246,+91-9457614681,+91-755-597-3583,OUTGOING,2020-02-29 17:42:51,2020-02-29 17:46:16,"(28.792365, 78.756622)"
658,604775855254246,+91-9457614681,+91-855-591-9650,OUTGOING,2020-02-12 04:21:45,2020-02-12 04:36:43,"(28.829659, 78.715692)"
659,456431013543810,+91-9457614681,+91-925-557-3998,OUTGOING,2020-03-07 17:10:45,2020-03-07 18:01:47,"(28.881342, 78.581894)"
660,456431013543810,+91-9457614681,+91-855-595-1832,INCOMING,2020-01-04 07:59:13,2020-01-04 08:08:48,"(28.892516, 78.725159)"
661,604775855254246,+91-9457614681,+91-855-538-8796,OUTGOING,2020-02-09 00:23:19,2020-02-09 00:37:26,"(28.892516, 78.725159)"
662,456431013543810,+91-9457614681,+91-855-526-9482,INCOMING,2020-01-15 08:13:49,2020-01-15 08:38:25,"(28.792365, 78.756622)"
663,250777406762377,+91-9457614681,+91-855-591-9650,OUTGOING,2020-01-19 22:49:30,2020-01-19 23:35:04,"(28.892516, 78.725159)"
664,250777406762377,+91-9457614681,+91-755-564-8571,OUTGOING,2020-02-21 20:02:33,2020-02-21 20:38:35,"(28.892516, 78.725159)"
665,250777406762377,+91-9457614681,+91-855-553-7983,OUTGOING,2020-03-17 22:47:48,2020-03-17 23:04:01,"(28.847369, 78.758552)"
666,250777406762377,+91-9457614681,+91-855-538-1344,OUTGOING,2020-01-22 10:28:22,2020-01-22 11:22:15,"(28.847369, 78.758552)"
667,604775855254246,+91-9457614681,+91-755-562-7393,OUTGOING,2020-02-28 00:37:51,2020-02-28 01:27:56,"(28.829659, 78.715692)"
668,456431013543810,+91-9457614681,+91-855-580-2868,OUTGOING,2020-02-25 07:52:54,2020-02-25 08:21:49,"(28.792365, 78.756622)"
669,456431013543810,+91-9457614681,+91-855-523-1067,OUTGOING,2020-03-19 08:42:07,2020-03-19 09:07:38,"(28.696474, 78.660419)"
670,456431013543810,+91-9457614681,+91-755-529-9384,OUTGOING,2020-03-08 03:12:16,2020-03-08 03:18:35,"(28.696474, 78.660419)"
671,604775855254246,+91-9457614681,+91-955-559-4440,INCOMING,2020-01-22 22:12:00,2020-01-22 22:58:40,"(28.892516, 78.725159)"
672,604775855254246,+91-9457614681,+91-855-556-8994,OUTGOING,2020-01-13 12:20:45,2020-01-13 12:44:12,"(28.829659, 78.715692)"
673,604775855254246,+91-9457614681,+91-755-522-9356,INCOMING,2020-01-04 00:41:22,2020-01-04 00:49:48,"(28.881342, 78.581894)"
674,456431013543810,+91-9457614681,+91-755-517-4792,OUTGOING,2020-01-15 13:50:05,2020-01-15 13:56:04,"(28.847369, 78.758552)"
675,250777406762377,+91-9457614681,+91-855-518-6589,INCOMING,2020-03-13 21:07:08,2020-03-13 21:42:37,"(28.881342, 78.581894)"
676,604775855254246,+91-9457614681,+91-755-541-2295,INCOMING,2020-01-30 02:46:24,2020-01-30 03:38:14,"(28.847369, 78.758552)"
677,604775855254246,+91-9457614681,+91-755-580-3310,INCOMING,2020-01-25 22:31:35,2020-01-25 23:21:01,"(28.829659, 78.715692)"
678,250777406762377,+91-9457614681,+91-855-557-4302,INCOMING,2020-03-22 21:25:33,2020-03-22 21:50:08,"(28.847369, 78.758552)"
679,604775855254246,+91-9457614681,+91-985-550-6742,OUTGOING,2020-02-02 15:55:25,2020-02-02 16:13:37,"(28.847369, 78.758552)"
680,604775855254246,+91-9457614681,+91-855-503-9775,OUTGOING,2020-03-08 21:26:41,2020-03-08 22:24:56,"(28.892516, 78.725159)"
681,250777406762377,+91-9457614681,+91-965-550-9287,INCOMING,2020-03-05 20:59:17,2020-03-05 21:27:34,"(28.829659, 78.715692)"
682,250777406762377,+91-9457614681,+91-925-557-3998,INCOMING,2020-01-16 00:03:10,2020-01-16 00:57:33,"(28.892516, 78.725159)"
683,604775855254246,+91-9457614681,+91-855-509-2252,INCOMING,2020-02-16 18:27:40,2020-02-16 19:22:56,"(28.881342, 78.581894)"
684,250777406762377,+91-9457614681,+91-855-553-7983,OUTGOING,2020-02-03 02:02:20,2020-02-03 02:27:47,"(28.829659, 78.715692)"
685,604775855254246,+91-9457614681,+91-855-509-2252,OUTGOING,2020-02-11 22:48:09,2020-02-11 23:14:20,"(28.881342, 78.581894)"
686,604775855254246,+91-9457614681,+91-755-517-4792,INCOMING,2020-03-04 16:08:57,2020-03-04 17:06:17,"(28.696474, 78.660419)"
687,250777406762377,+91-9457614681,+91-755-518-1731,OUTGOING,2020-02-28 16:50:30,2020-02-28 17:32:12,"(28.792365, 78.756622)"
688,604775855254246,+91-9457614681,+91-955-559-1994,OUTGOING,2020-03-14 19:50:13,2020-03-14 20:25:16,"(28.696474, 78.660419)"
689,250777406762377,+91-9457614681,+91-855-509-2252,OUTGOING,2020-02-10 04:17:12,2020-02-10 04:58:12,"(28.696474, 78.660419)"
690,456431013543810,+91-9457614681,+91-855-557-4302,INCOMING,2020-01-27 13:14:16,2020-01-27 13:48:34,"(28.892516, 78.725159)"
691,456431013543810,+91-9457614681,+91-755-541-2295,INCOMING,2020-02-21 05:42:48,2020-02-21 06:38:09,"(28.792365, 78.756622)"
692,456431013543810,+91-9457614681,+91-945-555-5148,INCOMING,2020-02-03 22:31:05,2020-02-03 22:31:28,"(28.892516, 78.725159)"
693,456431013543810,+91-9457614681,+91-855-524-2371,INCOMING,2020-01-05 15:57:36,2020-01-05 16:21:23,"(28.696474, 78.660419)"
694,456431013543810,+91-9457614681,+91-755-565-8423,OUTGOING,2020-02-15 05:51:28,2020-02-15 06:19:29,"(28.847369, 78.758552)"
695,456431013543810,+91-9457614681,+91-985-551-1051,INCOMING,2020-03-20 15:56:56,2020-03-20 15:59:34,"(28.881342, 78.581894)"
696,456431013543810,+91-9457614681,+91-855-538-8796,OUTGOING,2020-03-16 14:08:17,2020-03-16 14:46:03,"(28.892516, 78.725159)"
697,456431013543810,+91-9457614681,+91-955-553-7152,INCOMING,2020-01-02 20:19:35,2020-01-02 20:53:05,"(28.792365, 78.756622)"
698,456431013543810,+91-9457614681,+91-755-555-8348,INCOMING,2020-03-01 17:44:17,2020-03-01 18:22:06,"(28.696474, 78.660419)"
699,604775855254246,+91-9457614681,+91-755-597-3583,INCOMING,2020-01-21 17:50:39,2020-01-21 18:15:21,"(28.881342, 78.581894)"
700,250777406762377,+91-9457614681,+91-855-569-0253,INCOMING,2020-03-19 20:39:36,2020-03-19 20:48:48,"(28.881342, 78.581894)"
701,250777406762377,+91-9457614681,+91-755-511-1920,OUTGOING,2020-01-29 17:04:57,2020-01-29 17:34:36,"(28.892516, 78.725159)"
702,456431013543810,+91-9457614681,+91-855-509-2252,OUTGOING,2020-02-17 02:21:33,2020-02-17 02:59:24,"(28.696474, 78.660419)"
703,456431013543810,+91-9457614681,+91-915-557-2013,OUTGOING,2020-01-26 22:53:34,2020-01-26 23:00:55,"(28.881342, 78.581894)"
704,250777406762377,+91-9457614681,+91-925-557-3998,OUTGOING,2020-03-05 01:25:53,2020-03-05 01:54:52,"(28.829659, 78.715692)"
705,456431013543810,+91-9457614681,+91-925-550-8251,OUTGOING,2020-02-02 07:21:51,2020-02-02 07:38:26,"(28.792365, 78.756622)"
706,456431013543810,+91-9457614681,+91-755-527-3743,INCOMING,2020-01-14 03:38:09,2020-01-14 04:31:30,"(28.792365, 78.756622)"
707,456431013543810,+91-9457614681,+91-855-551-1010,INCOMING,2020-02-10 18:36:31,2020-02-10 19:07:34,"(28.696474, 78.660419)"
708,250777406762377,+91-9457614681,+91-755-517-4792,OUTGOING,2020-02-02 21:38:29,2020-02-02 22:23:56,"(28.847369, 78.758552)"
709,250777406762377,+91-9457614681,+91-755-527-3743,OUTGOING,2020-01-21 19:19:18,2020-01-21 20:12:27,"(28.892516, 78.725159)"
710,604775855254246,+91-9457614681,+91-755-597-3583,INCOMING,2020-01-19 23:25:02,2020-01-20 00:07:28,"(28.792365, 78.756622)"
711,250777406762377,+91-9457614681,+91-995-559-8991,OUTGOING,2020-03-17 10:23:07,2020-03-17 10:30:42,"(28.892516, 78.725159)"
